datetime,Global CMP22 (vent/cor) [W/m^2],Global CMP22-1 (cor) [W/m^2],Global CMP22-2 (cor) [W/m^2],Global CMP11 (cor) [W/m^2],Global PSP (vent/cor) [W/m^2],Global GPP (cor) [W/m^2],Global Research 1 [W/m^2],Global UVB-1 [W/m^2],Global UV-S-B-T [W/m^2],Global 90-West PSP [W/m^2],Direct CUVB2 [W/m^2]
2019-08-16 07:00:00,328.53965,329.16535,329.5785833333333,327.6421833333333,328.7721833333333,323.64951666666667,351.68974999999995,0.23876666666666668,0.26981666666666665,90.81707499999999,0.12481666666666666
2019-08-16 08:00:00,594.79575,593.38515,592.8651000000001,587.9987500000001,594.1442333333333,588.8670999999999,611.3059166666667,0.6049833333333333,0.6410666666666667,111.25299333333334,0.4093833333333333
2019-08-16 09:00:00,604.8857,601.6417833333333,601.8705666666666,597.2988666666666,605.4069166666667,601.7410833333334,606.7520000000001,0.8715666666666666,0.8949833333333334,119.11235833333333,0.41011666666666663
2019-08-16 10:00:00,477.6289,477.4504666666666,476.96745,476.06945,478.5502666666667,479.2093833333333,478.6399,0.8600333333333333,0.8885500000000001,133.190665,0.2309166666666667
2019-08-16 11:00:00,598.1921500000001,597.10135,596.8318166666667,596.9490333333334,600.2976166666666,600.8865999999999,605.1499833333334,1.0900500000000002,1.0899166666666666,166.30901666666665,0.32913333333333333
2019-08-16 12:00:00,764.3128666666667,761.48065,761.7329000000001,761.0725833333333,765.21955,767.4593166666667,771.9418666666667,1.3730166666666668,1.3418999999999999,222.22690833333334,0.5612333333333334
2019-08-16 13:00:00,892.9033333333333,890.6927833333333,891.0165166666667,889.7328333333334,891.9725333333333,898.95935,889.48735,1.43645,1.4000333333333332,435.7214333333333,0.7694166666666666
2019-08-16 14:00:00,248.45761666666667,248.24961666666667,247.90445,246.0742,253.33881666666667,247.11880000000002,247.64628333333334,0.4705166666666667,0.5005166666666666,145.06314166666667,0.044000000000000004
2019-08-16 15:00:00,312.87059166666666,312.88146333333333,312.58309,311.27960333333334,320.24165,310.89839333333333,306.4893216666667,0.3901833333333334,0.4173,296.862615,0.1303
2019-08-16 16:00:00,261.76166166666667,263.7451483333333,263.286405,261.0806283333333,267.582925,258.051045,260.49151666666666,0.22483333333333333,0.25096666666666667,418.61205333333334,0.08718333333333333
2019-08-16 17:00:00,144.18881166666668,146.09234833333332,146.11624166666667,142.98305166666665,149.98588333333333,139.11277333333334,147.42570166666667,0.07759999999999999,0.09358333333333334,353.610525,0.04335
2019-08-16 18:00:00,47.56042925925926,48.515274814814816,48.8296437037037,47.07501731481482,48.92572907407407,45.221722185185186,55.67662796296296,0.004851851851851852,0.010407407407407409,177.83327025925925,0.0028148148148148147
2019-08-17 05:00:00,41.1359788372093,40.61460697674419,40.884551860465116,39.238581627906974,43.9598511627907,37.66861186046511,45.18355906976744,0.005651162790697674,0.011604651162790698,19.93953906976744,0.001186046511627907
2019-08-17 06:00:00,188.48243833333333,187.87312333333333,189.38694666666666,186.70043333333334,189.4045416666667,181.89034,206.76191666666668,0.06143333333333333,0.07865000000000001,62.30701666666666,0.06265
2019-08-17 07:00:00,403.66016666666667,403.12191666666666,404.90445,401.67314999999996,403.96121666666664,395.0887666666667,441.49993333333333,0.25256666666666666,0.28356666666666663,101.80691666666667,0.20743333333333333
2019-08-17 08:00:00,595.4512333333333,592.2614833333333,592.8203,585.5908333333333,595.0705,587.7218833333334,618.2819999999999,0.6114499999999999,0.63935,114.38461666666667,0.44730000000000003
2019-08-17 09:00:00,655.2511166666667,652.5743166666667,652.6703666666667,646.9534666666666,655.0407333333334,653.5663333333334,669.2410333333333,0.8967833333333334,0.9048166666666667,137.37573333333333,0.4412333333333333
2019-08-17 10:00:00,585.078,583.1125166666666,583.1901833333334,581.1798,585.1941666666667,586.4786166666667,584.6857333333334,1.0282833333333334,1.0348666666666666,130.88180833333334,0.3782166666666667
2019-08-17 11:00:00,690.6948666666667,688.7321333333333,689.25655,688.2896,690.8336666666667,694.8654833333334,701.5420666666666,1.25395,1.2267833333333333,156.68334833333333,0.5038833333333333
2019-08-17 12:00:00,729.7752666666668,726.9908166666667,728.0497666666666,726.7069333333333,730.4544166666667,733.9324833333334,737.9872833333334,1.3152833333333334,1.2816666666666667,220.2951833333333,0.5077833333333334
2019-08-17 13:00:00,454.7628,453.2031333333333,453.5115666666667,451.36185,456.26935,455.1995166666667,456.23269999999997,0.8216,0.8257833333333333,214.09121666666667,0.246
2019-08-17 14:00:00,168.42296666666667,168.56813333333332,168.39596666666665,167.40625,173.22635,167.88048333333333,166.37871666666666,0.26613333333333333,0.28791666666666665,95.08382333333334,0.004833333333333333
2019-08-17 15:00:00,225.73673333333332,227.05201666666665,227.02908333333332,226.83353333333335,232.78701666666666,226.2113,228.54844999999997,0.2836166666666667,0.30728333333333335,169.54685166666667,0.024133333333333333
2019-08-17 16:00:00,222.09837333333334,223.08515833333334,222.661485,220.92376000000002,228.3434,219.34785,222.13627166666666,0.21351666666666666,0.23678333333333335,271.2720166666667,0.06695000000000001
2019-08-17 17:00:00,109.16136666666667,111.29315833333334,111.93602833333333,109.60760166666667,113.110785,106.23737833333333,121.50520833333333,0.023033333333333336,0.033166666666666664,303.6604766666667,0.017400000000000002
2019-08-17 18:00:00,59.056937358490565,59.88217924528302,60.410088301886795,57.44114018867925,60.308765471698116,55.014161320754724,69.98820679245283,0.003905660377358491,0.00969811320754717,238.9436579245283,0.0036037735849056606
2019-08-18 05:00:00,23.85394833333333,24.523654761904762,24.513945714285715,24.62652238095238,28.606286904761905,23.668121666666668,26.24659,0.004976190476190476,0.009857142857142856,10.51343023809524,-0.00028571428571428574
2019-08-18 06:00:00,88.78245166666667,89.52888333333334,89.41763666666667,90.14162166666667,94.1786,87.427725,92.12136333333333,0.05045,0.06295,37.72728333333334,0.0023833333333333332
2019-08-18 07:00:00,270.47786833333333,270.82940833333333,270.866015,270.12039666666664,273.32899499999996,272.4047233333333,284.8390416666667,0.2263,0.2548666666666667,80.67302833333333,0.10861666666666667
2019-08-18 08:00:00,532.1099333333334,530.8243666666666,530.4386333333333,525.8017666666667,531.8938833333333,524.427,548.03085,0.5671166666666667,0.6078499999999999,103.99050000000001,0.3398333333333333
2019-08-18 09:00:00,749.3003666666666,747.1718500000001,746.9710166666666,741.4284,747.5648666666667,748.7198333333333,748.3937333333334,1.02155,1.03855,119.13539999999999,0.6498666666666666
2019-08-18 10:00:00,865.2518333333334,862.2487500000001,861.3136333333333,856.87355,860.63615,868.2822,852.9630666666667,1.4106333333333334,1.3830666666666667,122.42540000000001,0.8432666666666667
2019-08-18 11:00:00,935.3336833333334,932.51805,932.7128333333333,930.8630333333333,931.4397,942.13715,931.8559666666666,1.6622333333333332,1.5987166666666668,132.47145,0.9668166666666667
2019-08-18 12:00:00,937.4529666666666,934.1222166666666,935.3514833333334,934.6705666666666,933.5896833333334,945.0418333333333,935.4501666666667,1.6769666666666665,1.61835,211.89721666666668,0.9786333333333332
2019-08-18 13:00:00,882.0427,878.4840166666667,879.1366333333333,877.4094166666667,880.0795999999999,886.5735999999999,867.4565166666667,1.4764666666666666,1.44465,436.7031833333333,0.8899333333333334
2019-08-18 14:00:00,770.4122666666666,768.4135833333333,768.5416833333333,765.90975,772.75355,771.7524166666666,743.5019166666666,1.1045166666666666,1.1111833333333332,642.7440333333333,0.7020666666666667
2019-08-18 15:00:00,494.00461666666666,493.5240166666666,494.05329666666665,489.395745,498.8336,490.13890166666664,476.6422166666667,0.58605,0.6143333333333333,600.7720166666667,0.33846666666666664
2019-08-18 16:00:00,373.19758333333334,375.6339,375.29533333333336,370.4963333333333,377.8227,366.16431666666665,373.96948333333336,0.26055,0.28933333333333333,694.7816666666666,0.16065
2019-08-18 17:00:00,173.89096999999998,176.59347,177.26461833333332,171.49521,179.12573666666668,167.09071666666665,181.34233166666667,0.07855,0.09481666666666667,526.62235,0.04583333333333333
2019-08-18 18:00:00,55.048600588235296,55.71223784313725,56.400115098039215,53.10509039215686,58.42888431372548,50.138565098039216,60.17491372549019,0.009411764705882352,0.016588235294117647,276.06330882352944,0.003372549019607843
2019-08-19 05:00:00,36.04368243902439,35.9485956097561,35.949114146341465,35.13474634146341,40.28500731707317,34.18636926829268,41.26514975609756,0.005463414634146342,0.011219512195121953,15.912952146341462,0.00046341463414634144
2019-08-19 06:00:00,175.92767666666666,175.14498666666665,176.61601333333334,174.33242166666665,176.76936833333332,170.20542500000002,194.43455333333335,0.05923333333333333,0.07518333333333334,58.569155,0.04998333333333334
2019-08-19 07:00:00,391.51655,390.66746666666666,392.55515,389.1743333333333,390.7661166666667,383.0335666666667,429.5638166666667,0.24845,0.27805,94.99890833333333,0.20318333333333335
2019-08-19 08:00:00,589.4161499999999,585.0069166666667,585.6240166666666,578.2369166666666,587.3842000000001,580.1471,615.3222333333334,0.5973333333333334,0.62175,108.09996666666667,0.41964999999999997
2019-08-19 09:00:00,757.1345333333334,752.4423666666667,752.6615666666668,745.4859166666666,754.13545,754.11565,766.2764000000001,1.0368833333333334,1.0304,120.00771666666667,0.6575333333333333
2019-08-19 10:00:00,893.0116666666667,887.2675833333334,887.6166,880.8434666666667,887.4385,895.1251833333333,888.9705666666666,1.44475,1.3858333333333335,145.57553833333336,0.7822333333333333
2019-08-19 11:00:00,972.4936666666667,966.2721166666666,969.2453666666667,958.76765,968.3256,977.43535,994.6780666666667,1.6906833333333333,1.5868666666666666,172.35841666666664,0.8200833333333333
2019-08-19 12:00:00,931.2504,926.5430166666666,929.1834,922.9999166666668,926.0608666666667,936.53055,945.1238666666667,1.6419166666666667,1.5527833333333334,236.45311666666666,0.83965
2019-08-19 13:00:00,893.1387666666667,889.4340166666666,891.48825,888.4264666666667,889.3234,896.9024833333333,895.5795333333333,1.4243,1.367,462.86053333333336,0.7026
2019-08-19 14:00:00,548.2553666666666,547.4983,548.1410166666667,545.4006333333333,550.6601166666667,547.9328833333333,553.6518666666667,0.8130666666666666,0.8181666666666667,412.69593333333336,0.24528333333333335
2019-08-19 15:00:00,267.9961666666667,267.73923333333335,267.5552166666667,265.12545,274.9721166666667,265.52605,275.0344666666667,0.3934833333333333,0.4137166666666667,208.33751666666666,0.024066666666666667
2019-08-19 16:00:00,165.80193333333332,165.84326666666666,165.7000833333333,164.14881666666668,172.68581666666665,164.01471666666666,174.4622666666667,0.19095,0.20655,124.83638333333333,0.00031666666666666665
