datetime,Global CMP22 (vent/cor) [W/m^2],Global UVB-1 [W/m^2],Global 90-West PSP [W/m^2],Direct CUVB2 [W/m^2],day_of_year,sin_doy,cos_doy,hour,sin_hour,cos_hour,Global CMP22 (vent/cor) [W/m^2]_lag1
2019-09-22 15:00:00,451.8004166666667,0.3385833333333333,801.3741333333332,0.3339499999999999,265,-0.9886775902323404,-0.15005539834465262,15,-0.7071067811865471,-0.7071067811865479,626.7684833333333
2019-09-22 16:00:00,250.0857333333333,0.1061833333333333,769.1619499999999,0.12985,265,-0.9886775902323404,-0.15005539834465262,16,-0.8660254037844385,-0.5000000000000004,451.8004166666667
2019-09-22 17:00:00,62.59947807017544,0.0129649122807017,355.0243407017544,0.0110175438596491,265,-0.9886775902323404,-0.15005539834465262,17,-0.9659258262890683,-0.25881904510252063,250.0857333333333
2019-09-23 05:00:00,8.900493749999999,0.000375,3.772625,-0.000625,266,-0.9911140639934546,-0.13301470653419636,5,0.9659258262890683,0.25881904510252074,62.59947807017544
2019-09-23 06:00:00,61.96806,0.02025,27.56326466666667,0.0043833333333333,266,-0.9911140639934546,-0.13301470653419636,6,1.0,6.123233995736766e-17,8.900493749999999
2019-09-23 07:00:00,152.402535,0.11295,64.55082333333333,0.0087666666666666,266,-0.9911140639934546,-0.13301470653419636,7,0.9659258262890683,-0.25881904510252063,61.96806
2019-09-23 08:00:00,337.87046666666663,0.3483,117.44495333333332,0.1047666666666666,266,-0.9911140639934546,-0.13301470653419636,8,0.8660254037844387,-0.4999999999999998,152.402535
2019-09-23 09:00:00,533.2255666666666,0.6926,162.32909999999998,0.2144666666666666,266,-0.9911140639934546,-0.13301470653419636,9,0.7071067811865476,-0.7071067811865475,337.87046666666663
2019-09-23 10:00:00,527.0771833333333,0.8528333333333333,162.66723333333331,0.204,266,-0.9911140639934546,-0.13301470653419636,10,0.49999999999999994,-0.8660254037844387,533.2255666666666
2019-09-23 11:00:00,716.7389666666667,1.16815,185.6956333333333,0.45825,266,-0.9911140639934546,-0.13301470653419636,11,0.258819045102521,-0.9659258262890682,527.0771833333333
2019-09-23 12:00:00,703.3032833333333,1.1498,271.1676333333333,0.4995833333333334,266,-0.9911140639934546,-0.13301470653419636,12,1.2246467991473532e-16,-1.0,716.7389666666667
2019-09-23 13:00:00,494.9248166666667,0.7763000000000001,297.3419,0.1431833333333333,266,-0.9911140639934546,-0.13301470653419636,13,-0.2588190451025208,-0.9659258262890683,703.3032833333333
2019-09-23 14:00:00,323.23556666666667,0.4464499999999999,192.3339833333333,0.0260166666666666,266,-0.9911140639934546,-0.13301470653419636,14,-0.4999999999999997,-0.8660254037844388,494.9248166666667
2019-09-23 15:00:00,205.2746,0.2175333333333333,117.52539833333334,0.0027,266,-0.9911140639934546,-0.13301470653419636,15,-0.7071067811865471,-0.7071067811865479,323.23556666666667
2019-09-23 16:00:00,108.474365,0.0718166666666666,70.61536,0.0007333333333333,266,-0.9911140639934546,-0.13301470653419636,16,-0.8660254037844385,-0.5000000000000004,205.2746
2019-09-23 17:00:00,34.14893,0.0090545454545454,21.773554363636364,-0.0001636363636363,266,-0.9911140639934546,-0.13301470653419636,17,-0.9659258262890683,-0.25881904510252063,108.474365
2019-09-24 05:00:00,7.61570625,0.000375,1.807893875,-0.000625,267,-0.9932568492674143,-0.11593459959550066,5,0.9659258262890683,0.25881904510252074,34.14893
2019-09-24 06:00:00,92.61373666666668,0.0198333333333333,38.58838216666666,0.0164,267,-0.9932568492674143,-0.11593459959550066,6,1.0,6.123233995736766e-17,7.61570625
2019-09-24 07:00:00,287.76295,0.1312166666666666,79.00224,0.1345333333333333,267,-0.9932568492674143,-0.11593459959550066,7,0.9659258262890683,-0.25881904510252063,92.61373666666668
2019-09-24 08:00:00,488.66195,0.3813666666666667,102.65030166666666,0.32825,267,-0.9932568492674143,-0.11593459959550066,8,0.8660254037844387,-0.4999999999999998,287.76295
2019-09-24 09:00:00,658.0712833333333,0.7381166666666666,114.72251666666666,0.5704666666666667,267,-0.9932568492674143,-0.11593459959550066,9,0.7071067811865476,-0.7071067811865475,488.66195
2019-09-24 10:00:00,774.7617666666666,1.0714333333333337,114.10391666666666,0.7800999999999999,267,-0.9932568492674143,-0.11593459959550066,10,0.49999999999999994,-0.8660254037844387,658.0712833333333
2019-09-24 11:00:00,828.1933,1.2632333333333332,115.70958333333331,0.8921500000000001,267,-0.9932568492674143,-0.11593459959550066,11,0.258819045102521,-0.9659258262890682,774.7617666666666
2019-09-24 12:00:00,819.5210833333333,1.2548833333333331,245.674,0.88725,267,-0.9932568492674143,-0.11593459959550066,12,1.2246467991473532e-16,-1.0,828.1933
2019-09-24 13:00:00,751.3662333333334,1.0431833333333334,487.412,0.7831333333333333,267,-0.9932568492674143,-0.11593459959550066,13,-0.2588190451025208,-0.9659258262890683,819.5210833333333
2019-09-24 14:00:00,619.3760666666666,0.69675,685.3802166666667,0.5758,267,-0.9932568492674143,-0.11593459959550066,14,-0.4999999999999997,-0.8660254037844388,751.3662333333334
2019-09-24 15:00:00,445.64465,0.3452166666666666,812.13695,0.3310666666666667,267,-0.9932568492674143,-0.11593459959550066,15,-0.7071067811865471,-0.7071067811865479,619.3760666666666
2019-09-24 16:00:00,241.39246666666668,0.1066833333333333,773.9393,0.1246833333333333,267,-0.9932568492674143,-0.11593459959550066,16,-0.8660254037844385,-0.5000000000000004,445.64465
2019-09-24 17:00:00,60.48169264150944,0.0131698113207547,363.8792175471698,0.0103396226415094,267,-0.9932568492674143,-0.11593459959550066,17,-0.9659258262890683,-0.25881904510252063,241.39246666666668
2019-09-25 05:00:00,9.26196,0.0002857142857142,5.131747142857143,-0.0002857142857142,268,-0.9951053111006974,-0.09882013873287211,5,0.9659258262890683,0.25881904510252074,60.48169264150944
2019-09-25 06:00:00,89.79986333333333,0.0211833333333333,39.10882083333333,0.0222,268,-0.9951053111006974,-0.09882013873287211,6,1.0,6.123233995736766e-17,9.26196
2019-09-25 07:00:00,285.5248833333333,0.1505833333333333,77.28676166666668,0.1742,268,-0.9951053111006974,-0.09882013873287211,7,0.9659258262890683,-0.25881904510252063,89.79986333333333
2019-09-25 08:00:00,482.24035,0.4407166666666667,97.23669,0.4203666666666666,268,-0.9951053111006974,-0.09882013873287211,8,0.8660254037844387,-0.4999999999999998,285.5248833333333
2019-09-25 09:00:00,645.1425333333334,0.8275833333333333,107.32005,0.6953666666666667,268,-0.9951053111006974,-0.09882013873287211,9,0.7071067811865476,-0.7071067811865475,482.24035
2019-09-25 10:00:00,757.6515666666667,1.1704,109.44213333333332,0.9065,268,-0.9951053111006974,-0.09882013873287211,10,0.49999999999999994,-0.8660254037844387,645.1425333333334
2019-09-25 11:00:00,810.1542499999999,1.3469833333333334,109.80378333333331,1.0002833333333332,268,-0.9951053111006974,-0.09882013873287211,11,0.258819045102521,-0.9659258262890682,757.6515666666667
2019-09-25 12:00:00,797.9448,1.3063166666666668,240.71781666666664,0.9653333333333334,268,-0.9951053111006974,-0.09882013873287211,12,1.2246467991473532e-16,-1.0,810.1542499999999
2019-09-25 13:00:00,730.3919833333333,1.0783999999999998,482.2245,0.8329666666666667,268,-0.9951053111006974,-0.09882013873287211,13,-0.2588190451025208,-0.9659258262890683,797.9448
2019-09-25 14:00:00,604.4162,0.7098166666666667,675.6462166666666,0.5906,268,-0.9951053111006974,-0.09882013873287211,14,-0.4999999999999997,-0.8660254037844388,730.3919833333333
2019-09-25 15:00:00,431.1333333333333,0.3403833333333333,782.0694,0.31385,268,-0.9951053111006974,-0.09882013873287211,15,-0.7071067811865471,-0.7071067811865479,604.4162
2019-09-25 16:00:00,239.91305,0.1030666666666666,737.1998333333333,0.1084166666666666,268,-0.9951053111006974,-0.09882013873287211,16,-0.8660254037844385,-0.5000000000000004,431.1333333333333
2019-09-25 17:00:00,55.17433115384616,0.012076923076923,298.65455942307693,0.0070576923076923,268,-0.9951053111006974,-0.09882013873287211,17,-0.9659258262890683,-0.25881904510252063,239.91305
2019-09-26 05:00:00,8.431856666666667,-0.0003333333333333,4.902628333333333,-0.0008333333333333,269,-0.99665890175417,-0.08167639533042288,5,0.9659258262890683,0.25881904510252074,55.17433115384616
2019-09-26 06:00:00,88.76692,0.0190833333333333,40.4169215,0.0203833333333333,269,-0.99665890175417,-0.08167639533042288,6,1.0,6.123233995736766e-17,8.431856666666667
2019-09-26 07:00:00,285.34855,0.1397833333333333,78.92595166666666,0.1654499999999999,269,-0.99665890175417,-0.08167639533042288,7,0.9659258262890683,-0.25881904510252063,88.76692
2019-09-26 08:00:00,481.17815,0.4158,99.47882666666666,0.3967333333333333,269,-0.99665890175417,-0.08167639533042288,8,0.8660254037844387,-0.4999999999999998,285.34855
2019-09-26 09:00:00,642.5700666666667,0.7845666666666666,112.47436666666668,0.64985,269,-0.99665890175417,-0.08167639533042288,9,0.7071067811865476,-0.7071067811865475,481.17815
